659,Security Enabled Universal Group Changed,"-Security Enabled Universal Group Changed:
    Target Account Name:    %1
    Target Domain:  %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7
 Changed Attributes:
    Sam Account Name:   %8
    Sid History:    %9"
660,Security Enabled Universal Group Member Added,"-Security Enabled Universal Group Member Added:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
661,Security Enabled Universal Group Member Removed,"-Security Enabled Universal Group Member Removed:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
662,Security Enabled Universal Group Deleted,"-Security Enabled Universal Group Deleted:
    Target Account Name:    %1
    Target Domain:  %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7"
663,Security Disabled Universal Group Created,"-Security Disabled Universal Group Created:
    New Account Name:   %1
    New Domain: %2
    New Account ID: %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7
 Attributes:
    Sam Account Name:   %8
    Sid History:    %9"
664,Security Disabled Universal Group Changed,"-Security Disabled Universal Group Changed:
    Target Account Name:    %1
    Target Domain:  %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7
 Changed Attributes:
    Sam Account Name:   %8
    Sid History:    %9"
665,Security Disabled Universal Group Member Added,"-Security Disabled Universal Group Member Added:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
666,Security Disabled Universal Group Member Removed,"-Security Disabled Universal Group Member Removed:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
667,Security Disabled Universal Group Deleted,"-Security Disabled Universal Group Deleted:
    Target Account Name:    %1
    Target Domain:  %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7"
668,Group Type Changed,"-Group Type Changed:
    %1
    Target Account Name:    %2
    Target Domain:  %3
    Target Account ID:  %4
    Caller User Name:   %5
    Caller Domain:  %6
    Caller Logon ID:    %7
    Privileges: %8"
669,Add SID History,"-Add SID History:
    Source Account Name:    %1
    Source Account ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9
    SidList:    %10"
670,Add SID History,"-Add SID History:
    Source Account Name:    %1
    Target Account Name:    %2
    Target Domain:  %3
    Target Account ID:  %4
    Caller User Name:   %5
    Caller Domain:  %6
    Caller Logon ID:    %7
    Privileges: %8"
671,User Account Unlocked,"-User Account Unlocked:
    Target Account Name:    %1
    Target Domain:      %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6"
672,Authentication Ticket Request,"-Authentication Ticket Request:
    User Name:      %1
    Supplied Realm Name:    %2
    User ID:            %3
    Service Name:       %4
    Service ID:     %5
    Ticket Options:     %6
    Result Code:        %7
    Ticket Encryption Type: %8
    Pre-Authentication Type:    %9
    Client Address:     %10
    Certificate Issuer Name:    %11
    Certificate Serial Number:  %12
    Certificate Thumbprint: %13"
673,Service Ticket Request,"-Service Ticket Request:
    User Name:      %1
    User Domain:        %2
    Service Name:       %3
    Service ID:     %4
    Ticket Options:     %5
    Ticket Encryption Type: %6
    Client Address:     %7
    Failure Code:       %8
    Logon GUID:     %9
    Transited Services: %10"
674,Service Ticket Renewed,"-Service Ticket Renewed:
    User Name:  %1
    User Domain:    %2
    Service Name:   %3
    Service ID: %4
    Ticket Options: %5
    Ticket Encryption Type: %6
    Client Address: %7"
675,Pre,"-Pre-authentication failed:
    User Name:  %1
    User ID:        %2
    Service Name:   %3
    Pre-Authentication Type:    %4
    Failure Code:   %5
    Client Address: %6
    Certificate Issuer Name:    %7
    Certificate Serial Number:  %8
    Certificate Thumbprint: %9"
676,Authentication Ticket Request Failed,"-Authentication Ticket Request Failed:
    User Name:  %1
    Supplied Realm Name:    %2
    Service Name:   %3
    Ticket Options: %4
    Failure Code:   %5
    Client Address: %6"
677,Service Ticket Request Failed,"-Service Ticket Request Failed:
    User Name:  %1
    User Domain:    %2
    Service Name:   %3
    Ticket Options: %4
    Failure Code:   %5
    Client Address: %6"
678,Account Mapped for Logon,"-Account Mapped for Logon.
 Mapping Attempted By:
    %1
 Client Name:
    %2
    Mapped Name:
    %3"
679,The name could not be mapped for logon,"-The name:
    %2
 could not be mapped for logon by:  %1"
680,Logon attempt,"-Logon attempt by:   %1
 Logon account: %2
 Source Workstation:    %3
 Error Code:    %4"
681,The logon to account from workstation,"-The logon to account: %2
 by: %1
 from workstation: %3
 failed. The error code was: %4"
682,Session reconnected to winstation,"-Session reconnected to winstation:
    User Name:  %1
    Domain:     %2
    Logon ID:       %3
    Session Name:   %4
    Client Name:    %5
    Client Address: %6"
683,Session disconnected from winstation,"-Session disconnected from winstation:
    User Name:  %1
    Domain:     %2
    Logon ID:       %3
    Session Name:   %4
    Client Name:    %5
    Client Address: %6"
684,Set ACLs of members in administrators groups,"-Set ACLs of members in administrators groups:
    Target Account Name:    %1
    Target Domain:      %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7"
685,Account Name Changed,"-Account Name Changed:
    Old Account Name:   %1
    New Account Name:   %2
    Target Domain:      %3
    Target Account ID:  %4
    Caller User Name:   %5
    Caller Domain:  %6
    Caller Logon ID:    %7
    Privileges: %8"
686,Password of the following user accessed,"-Password of the following user accessed:
    Target User Name:   %1
    Target User Domain:     %2
 By user:
    Caller User Name:   %3
    Caller Domain:      %4
    Caller Logon ID:        %5"
687,Basic Application Group Created,"-Basic Application Group Created:
    New Account Name:   %1
    New Domain: %2
    New Account ID: %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7
 Attributes:
    Sam Account Name:   %8
    Sid History:    %9"
688,Basic Application Group Changed,"-Basic Application Group Changed:
    New Account Name:   %1
    New Domain: %2
    New Account ID: %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7
 Changed Attributes:
    Sam Account Name:   %8
    Sid History:    %9"
689,Basic Application Group Member Added,"-Basic Application Group Member Added:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
690,Basic Application Group Member Removed,"-Basic Application Group Member Removed:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
691,Basic Application Group Non,"-Basic Application Group Non-Member Added:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
692,Basic Application Group Non,"-Basic Application Group Non-Member Removed:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
693,Basic Application Group Deleted,"-Basic Application Group Deleted:
    Target Account Name:    %1
    Target Domain:  %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7"
694,LDAP Query Group Created,"-LDAP Query Group Created:
    New Account Name:   %1
    New Domain: %2
    New Account ID: %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7
 Attributes:
    Sam Account Name:   %8
    Sid History:    %9"
695,LDAP Query Group Changed,"-LDAP Query Group Changed:
    New Account Name:   %1
    New Domain: %2
    New Account ID: %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7
 Changed Attributes:
    Sam Account Name:   %8
    Sid History:    %9"
696,LDAP Query Group Deleted,"-LDAP Query Group Deleted:
    Target Account Name:    %1
    Target Domain:  %2
    Target Account ID:  %3
    Caller User Name:   %4
    Caller Domain:  %5
    Caller Logon ID:    %6
    Privileges: %7"
697,Password Policy Checking API is called,"-Password Policy Checking API is called:
    Caller Username:    %1
    Caller Domain:  %2
    Caller Logon ID:    %3
    Caller Workstation: %4
    Provided User Name (unauthenticated):   %5
    Status Code:    %6"
698,An attempt to set the Directory Services Restore Mode administrator password has been made,"-An attempt to set the Directory Services Restore Mode administrator password has been made.
    Caller Username:    %1
    Caller Domain:  %2
    Caller Logon ID:    %3
    Caller Workstation: %4
    Status Code:    %5"
699,RODC SpecifiC Local Group Member Added,"-RODC SpecifiC Local Group Member Added:
    Member Name:    %1
    Member ID:  %2
    Target Account Name:    %3
    Target Domain:  %4
    Target Account ID:  %5
    Caller User Name:   %6
    Caller Domain:  %7
    Caller Logon ID:    %8
    Privileges: %9"
800,One or more rows have been deleted from the certificate database,"-One or more rows have been deleted from the certificate database.

 Table ID:  %1
 Filter:    %2
 Rows Deleted:  %3"
801,Role separation enabled,-Role separation enabled:    %1
802,Certificate Services template,"-Certificate Services template:
%1 v%2 (Schema V%3)
%4
%5

Domain Controller:  %6

Template Content:
%7
Security Descriptor:
%8"
803,Certificate Services template updated,"-Certificate Services template updated:
%1 v%2 (Schema V%3)
%4
%5

Domain Controller:  %6

Old Template Content:
%8

New Template Content:
%7"
804,Certificate Services template security updated,"-Certificate Services template security updated:
%1 v%2 (Schema V%3)
%4
%5

Domain Controller:  %6

Old Template Content:
%9
Old Security Descriptor:
%10

New Template Content:
%7
New Security Descriptor:
%8"
805,Configuration of security log for this session,"-Configuration of security log for this session:     Maximum Log Size (KB): %1
    Action to take on reaching max log size: %2
    Event age limit in days: %3"
806,Per User Audit Policy table created,"-Per User Audit Policy table created.
    Number of elements: %1
    Policy ID:  %2"
807,Per user auditing policy set for user,"-Per user auditing policy set for user:
    Target user:    %1
    Policy ID:  %2
    Category Settings:
     System:    %3
     Logon: %4
     Object Access  %5
     Privilege Use: %6
     Detailed Tracking: %7
     Policy Change: %8
     Account Management:    %9
     DS Access: %10
     Account Logon: %11"
808,A security event source has attempted to register,"-A security event source has attempted to register.
    Primary User Name:  %1
    Primary Domain: %2
    Primary Logon ID:   %3
    Client User Name:   %4
    Client Domain:  %5
    Client Logon ID:    %6
    Source Name:    %7
    Process Id: %8
    Event Source Id:    %9
    Image File Name:    %10"
809,A security event source has attempted to unregister,"-A security event source has attempted to unregister.
    Primary User Name:  %1
    Primary Domain: %2
    Primary Logon ID:   %3
    Client User Name:   %4
    Client Domain:  %5
    Client Logon ID:    %6
    Source Name:    %7
    Process Id: %8
    Event Source Id:    %9
    Image File Name:    %10"
848,The following policy was active when the Windows Firewall started,"-The following policy was active when the Windows Firewall started. 

Group Policy applied: %1 
Profile used: %2 
Operational mode: %3 
Allow remote administration: %4 
Allow unicast responses to multicast/broadcast traffic: %5 
Security Logging: 
     Log dropped packets: %6 
     Log successful connections %7"
849,A rule was listed when the Windows Firewall started,"-A rule was listed when the Windows Firewall started. 

Profile used: %1 
Rule: 
    Rule Id: %2 
    Rule Name: %3"
850,A change has been made to Windows Firewall exception list,"-A change has been made to Windows Firewall exception list. A rule was added. 

Profile changed: %1 
Added Rule: 
    Rule Id: %2 
    Rule Name: %3"
851,A change has been made to Windows Firewall exception list. A rule was modified,"-A change has been made to Windows Firewall exception list. A rule was modified. 

Profile changed: %1 
Modified Rule: 
    Rule Id: %2 
    Rule Name: %3"
852,A change has been made to Windows Firewall exception list. A rule was deleted,"-A change has been made to Windows Firewall exception list. A rule was deleted. 

Profile changed: %1 
Deleted Rule: 
    Rule Id: %2 
    Rule Name: %3"
853,A change has been made to Windows Firewall settings. Settings restored to factory defaults.   ,-A change has been made to Windows Firewall settings. Settings restored to factory defaults.
854,A Windows Firewall setting has changed,"-A Windows Firewall setting has changed. 

Profile changed: %1 
New Setting: 
    Type: %2 
    Value: %3"
855,A rule has been ignored because its major version number was not recognized by Windows Firewall,"-A rule has been ignored because its major version number was not recognized by Windows Firewall. 

Profile: %1 
Ignored Rule: 
     Id:%2 
     Name:%3"
856,A rule has been partially ignored because its minor version number was not recognized by Windows Firewall,"-A rule has been partially ignored because its minor version number was not recognized by Windows Firewall. 

Profile: %1 
Partially Ignored Rule: 
     Id:%2 
     Name:%3"
857,A rule has been rejected by Windows Firewall,"-A rule has been rejected by Windows Firewall. 

Profile: %1 
Reason for Rejection:%2 
Rule: 
     Id:%3 
     Name:%4"
858,Windows Firewall group policy settings have been applied,-Windows Firewall group policy settings have been applied.
859,The Windows Firewall group policy settings have been removed.,-The Windows Firewall group policy settings have been removed.
1100,The event logging service has shut down,-The event logging service has shut down
1102,The audit log was cleared,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId"
4608,Windows is starting up,"-Windows is starting up.

This event is logged when LSASS.EXE starts and the auditing subsystem is initialized."
4609,Windows is shutting down,"-Windows is shutting down.
All logon sessions will be terminated by this shutdown."
4610,An authentication package has been loaded by the Local Security Authority,AuthenticationPackageName
4611,A trusted logon process has been registered with the Local Security Authority,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,LogonProcessName"
4612,"Internal resources allocated for the queuing of audit messages have been exhausted, leading to the loss of some audits","-Internal resources allocated for the queuing of audit messages have been exhausted, leading to the loss of some audits.

Number of audit messages discarded: %1

This event is generated when audit queues are filled and events must be discarded.  This most commonly occurs when security events are being generated faster than they are being written to disk, or when the auditing system loses connectivity to the event log, such as when the event log service is stopped."
4614,A notification package has been loaded by the Security Account Manager,NotificationPackageName
4615,Invalid use of LPC port,"-Invalid use of LPC port.

Subject:
    Security ID:      %1
    Account Name:     %2
    Account Domain:   %3
    Logon ID:         %4

Process Information:
    PID:              %7
    Name:             %8

Invalid Use:          %5

LPC Server Port Name: %6

Windows Local Security Authority (LSA) communicates with the Windows kernel using Local Procedure Call (LPC) ports. If you see this event, an application has inadvertently or intentionally accessed this port which is reserved exclusively for LSA's use. The application (process) should be investigated to ensure that it is not attempting to tamper with this communications channel."
4616,The system time was changed,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,PreviousTime,NewTime,ProcessId,ProcessName"
4618,A monitored security event pattern has occurred.,"EventId,ComputerName,TargetUserSid,TargetUserName,TargetUserDomain,TargetLogonId,EventCount,Duration"
4621,Administrator recovered system from CrashOnAuditFail.,"-Administrator recovered system from CrashOnAuditFail. Users who are not administrators will now be allowed to log on. Some auditable activity might not have been recorded.

Value of CrashOnAuditFail:  %1

This event is logged after a system reboots following CrashOnAuditFail."
4622,A security package has been loaded by the Local Security Authority,SecurityPackageName
4624,An account was successfully logged on,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TargetUserSid,TargetUserName,TargetDomainName,TargetLogonId,LogonType,LogonProcessName,AuthenticationPackageName,WorkstationName,LogonGuid,TransmittedServices,LmPackageName,KeyLength,ProcessId,ProcessName,IpAddress,IpPort,ImpersonationLevel,RestrictedAdminMode,TargetOutboundUserName,TargetOutboundDomainName,VirtualAccount,TargetLinkedLogonId,ElevatedToken"
4625,An account failed to log on,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TargetUserSid,TargetUserName,TargetDomainName,Status,FailureReason,SubStatus,LogonType,LogonProcessName,AuthenticationPackageName,WorkstationName,TransmittedServices,LmPackageName,KeyLength,ProcessId,ProcessName,IpAddress,IpPort"
4626,User / Device claims information,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TargetUserSid,TargetUserName,TargetDomainName,TargetLogonId,LogonType,EventIdx,EventCountTotal,UserClaims,DeviceClaims"
4627,Group membership information,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TargetUserSid,TargetUserName,TargetDomainName,TargetLogonId,LogonType,EventIdx,EventCountTotal,GroupMembership"
4634,An account was logged off,"TargetUserSid,TargetUserName,TargetDomainName,LogonID,LogonType"
4646,n/a,-%1
4647,User initiated logoff,"TargetUserSid,TargetUserName,TargetDomainName,TargetLogonId"
4648,A logon was attempted using explicit credentials,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,LogonGuid,TargetUserName,TargetDomainName,TargetLogonGuid,TargetServerName,TargetInfo,ProcessId,ProcessName,IpAddress,IpPort"
4649,A replay attack was detected,"-A replay attack was detected.

Subject:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3
    Logon ID:           %4

Credentials Which Were Replayed:
    Account Name:       %5
    Account Domain:     %6

Process Information:
    Process ID:         %12
    Process Name:       %13

Network Information:
    Workstation Name:   %10

Detailed Authentication Information:
    Request Type:       %7
    Logon Process:      %8
    Authentication Package: %9
    Transited Services: %11

This event indicates that a Kerberos replay attack was detected- a request was received twice with identical information. This condition could be caused by network misconfiguration."
4650,An IPsec main mode security association was established,"-An IPsec main mode security association was established. Extended mode was not enabled.  Certificate authentication was not used.

Local Endpoint:
    Principal Name:     %1
    Network Address:    %3
    Keying Module Port: %4

Remote Endpoint:
    Principal Name:     %2
    Network Address:    %5
    Keying Module Port: %6

Security Association Information:
    Lifetime (minutes): %12
    Quick Mode Limit:   %13
    Main Mode SA ID:    %17

Cryptographic Information:
    Cipher Algorithm:   %9
    Integrity Algorithm:    %10
    Diffie-Hellman Group:   %11

Additional Information:
    Keying Module Name:     %7
    Authentication Method:  %8
    Role:                   %14
    Impersonation State:    %15
    Main Mode Filter ID:    %16"
4651,An IPsec main mode security association was established,"-An IPsec main mode security association was established. Extended mode was not enabled.  A certificate was used for authentication.

Local Endpoint:
    Principal Name:     %1
    Network Address:    %9
    Keying Module Port: %10

Local Certificate:
    SHA Thumbprint:     %2
    Issuing CA:         %3
    Root CA:            %4

Remote Endpoint:
    Principal Name:     %5
    Network Address:    %11
    Keying Module Port: %12

Remote Certificate:
    SHA thumbprint:     %6
    Issuing CA:         %7
    Root CA:            %8

Cryptographic Information:
    Cipher Algorithm:       %15
    Integrity Algorithm:    %16
    Diffie-Hellman Group:   %17

Security Association Information:
    Lifetime (minutes): %18
    Quick Mode Limit:   %19
    Main Mode SA ID:    %23

Additional Information:
    Keying Module Name:     %13
    Authentication Method:  %14
    Role:                   %20
    Impersonation State:    %21
    Main Mode Filter ID:    %22"
4652,An IPsec main mode negotiation failed,"-An IPsec main mode negotiation failed.


Local Endpoint:
    Principal Name:     %1
    Network Address:    %9
    Keying Module Port: %10

Local Certificate:
    SHA Thumbprint:     %2
    Issuing CA:         %3
    Root CA:            %4

Remote Endpoint:
    Principal Name:     %5
    Network Address:    %11
    Keying Module Port: %12

Remote Certificate:
    SHA thumbprint:     %6
    Issuing CA:         %7
    Root CA:            %8

Additional Information:
    Keying Module Name:     %13
    Authentication Method:  %16
    Role:                   %18
    Impersonation State:    %19
    Main Mode Filter ID:    %20

Failure Information:
    Failure Point:      %14
    Failure Reason:     %15
    State:              %17
    Initiator Cookie:   %21
    Responder Cookie:   %22"
4653,An IPsec main mode negotiation failed,"LocalMMPrincipalName,RemoteMMPrincipalName,LocalAddress,LocalKeyModPort,RemoteAddress,RemoteKeyModPort,KeyModName,FailurePoint,FailureReason,MMAuthMethod,State,Role,MMImpersonationState,MMFilterID,InitiatorCookie,ResponderCookie"
4654,An IPsec quick mode negotiation failed,"-An IPsec quick mode negotiation failed.

Local Endpoint:
    Network Address:        %1
    Network Address mask:   %2
    Port:                   %3
    Tunnel Endpoint:        %4

Remote Endpoint:
    Network Address:        %5
    Address Mask:           %6
    Port:                   %7
    Tunnel Endpoint:        %8
    Private Address:        %10

Additional Information:
    Protocol:               %9
    Keying Module Name:     %11
    Mode:                   %14
    Role:                   %16
    Quick Mode Filter ID:   %18
    Main Mode SA ID:        %19

Failure Information:
    State:                  %15
    Message ID:             %17
    Failure Point:          %12
    Failure Reason:         %13"
4655,An IPsec main mode security association ended,"-An IPsec main mode security association ended.

Local Network Address:      %1
Remote Network Address:     %2
Keying Module Name:         %3
Main Mode SA ID:            %4"
4656,A handle to an object was requested,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,ObjectType,ObjectName,HandleId,TransactionId,AccessList,AccessReason,AccessMask,PrivilegeList,RestrictedSidCount,ProcessId,ProcessName,ResourceAttributes"
4657,A registry value was modified,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectName,ObjectValueName,HandleId,OperationType,OldValueType,OldValue,NewValueType,NewValue,ProcessId,ProcessName"
4658,The handle to an object was closed,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,HandleId,ProcessId,ProcessName"
4659,A handle to an object was requested with intent to delete,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,ObjectType,ObjectName,HandleId,TransactionIdf,AccessList,AccessMask,PrivilegeList,ProcessId"
4660,An object was deleted,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,HandleId,ProcessId,ProcessName,TransactionId"
4661,A handle to an object was requested,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,ObjectType,ObjectName,HandleId,TransactionId,AccessList,AccessMask,PrivilegeList,Properties,RestrictedSidCount,ProcessId,ProcessName"
4662,An operation was performed on an object,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,ObjectType,ObjectName,OperationType,HandleId,AccessList,AccessMask,Properties,AdditionalInfo,Additional Info2"
4663,An attempt was made to access an object,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,ObjectType,ObjectName,HandleId,AccessList,AccessMask,ProcessId,ProcessName,Resource Attributes"
4664,An attempt was made to create a hard link,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,FileName,LinkName,TransactionId"
4665,An attempt was made to create an application client context,"-An attempt was made to create an application client context.

Subject:
    Client Name:                %3
    Client Domain:              %4
    Client Context ID:          %5

Application Information:
    Application Name:           %1
    Application Instance ID:    %2

Status:                         %6"
4666,An application attempted an operation,"-An application attempted an operation:

Subject:
    Client Name:        %5
    Client Domain:      %6
    Client Context ID:  %7

Object:
    Object Name:        %3
    Scope Names:        %4

Application Information:
    Application Name:           %1
    Application Instance ID:    %2

Access Request Information:
    Role:               %8
    Groups:             %9
    Operation Name:     %10 (%11)"
4667,An application client context was deleted,"-An application client context was deleted.

Subject:
    Client Name:        %3
    Client Domain:      %4
    Client Context ID:  %5

Application Information:
    Application Name:           %1
    Application Instance ID:    %2"
4668,An application was initialized,"-An application was initialized.

Subject:
    Client Name:        %3
    Client Domain:      %4
    Client ID:          %5

Application Information:
    Application Name:           %1
    Application Instance ID:    %2

Additional Information:
    Policy Store URL:   %6"
4670,Permissions on an object were changed,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,ObjectType,ObjectName,HandleId,OldSd,NewSd,ProcessId,ProcessName"
4671,An application attempted to access a blocked ordinal through the TBS,"-An application attempted to access a blocked ordinal through the TBS.

Subject:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3
    Logon ID:           %4

Ordinal:                %5"
4672,Special privileges assigned to new logon,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,PrivilegeList"
4673,A privileged service was called,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,Service,PrivilegeList,ProcessId,ProcessName"
4674,An operation was attempted on a privileged object,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ObjectServer,ObjectType,ObjectName,HandleId,AccessMask,PrivilegeList,ProcessId,ProcessName"
4675,SIDs were filtered,"-SIDs were filtered.

Target Account:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3

Trust Information:
    Trust Direction:    %4
    Trust Attributes:   %5
    Trust Type:         %6
    TDO Domain SID:     %7

Filtered SIDs:          %8"
4688,A new process has been created,"SubjectUserSid,SubjectUserName ,SubjectDomainName,SubjectLogonId,NewProcessId,NewProcessName,TokenElevationType,ProcessId,CommandLine,TargetUserSid,TargetUserName,TargetDomainName,TargetLogonId,ParentProcessName,MandatoryLabel"
4689,A process has exited,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,Status,ProcessId,ProcessName"
4690,An attempt was made to duplicate a handle to an object,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,SourceHandleId,SourceProcessId,TargetHandleId,TargetProcessId"
4691,Indirect access to an object was requested,"-Indirect access to an object was requested.

Subject:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3
    Logon ID:           %4

Object:
    Object Type:        %5
    Object Name:        %6

Process Information:
    Process ID:         %9

Access Request Information:
    Accesses:           %7
    Access Mask:        %8"
4692,Backup of data protection master key was attempted,"-Backup of data protection master key was attempted.

Subject:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3
    Logon ID:           %4

Key Information:
    Key Identifier:     %5
    Recovery Server:    %6
    Recovery Key ID:    %7

Status Information:
    Status Code:        %8"
4693,Recovery of data protection master key was attempted,"-Recovery of data protection master key was attempted.

Subject:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3
    Logon ID:           %4

Key Information:
    Key Identifier:     %5
    Recovery Server:    %6
    Recovery Key ID:    %8
    Recovery Reason:    %7

Status Information:
    Status Code:        %9"
4694,Protection of auditable protected data was attempted,"-Protection of auditable protected data was attempted.

Subject:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3
    Logon ID:           %4

Protected Data:
    Data Description:       %6
    Key Identifier:         %5
    Protected Data Flags:   %7
    Protection Algorithms:  %8

Status Information:
    Status Code:            %9"
4695,Unprotection of auditable protected data was attempted,"-Unprotection of auditable protected data was attempted.

Subject:
    Security ID:        %1
    Account Name:       %2
    Account Domain:     %3
    Logon ID:           %4

Protected Data:
    Data Description:       %6
    Key Identifier:         %5
    Protected Data Flags:   %7
    Protection Algorithms:  %8

Status Information:
    Status Code:            %9"
4696,A primary token was assigned to process,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TargetUserSid,TargetUserName,TargetDomainName,TargetLogonId,TargetProcessId,TargetProcessName,ProcessId,TargetProcessName"
4697,A service was installed in the system,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,ServiceName,ServiceFileName,ServiceType,ServiceStartType,ServiceAccount"
4698,A scheduled task was created,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TaskName,TaskContent"
4699,A scheduled task was deleted,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TaskName,TaskContent"
4700,A scheduled task was enabled,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TaskName,TaskContent"
4701,A scheduled task was disabled,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TaskName,TaskContent"
4702,A scheduled task was updated,"SubjectUserSid,SubjectUserName,SubjectDomainName,SubjectLogonId,TaskName,TaskContentNew"
